id,Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,14 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),14 Day Total Orders (#),14 Day Total Units (#),14 Day Conversion Rate,14 Day Advertised ASIN Units (#),14 Day Brand Halo ASIN Units (#),14 Day Advertised ASIN Sales ,14 Day Brand Halo ASIN Sales 
6434,2025-08-30,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d41bxvx9,6,1,0.1666667,2.2,2.2,347.0,0.00634006,157.727272727273,1,1,1.0,1,0,347.0,0.0
6435,2025-09-03,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0d41bxvx9,4,1,0.25,2.01,2.01,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6436,2025-09-02,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d41csjv1,7,1,0.1428571,2.2,2.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6437,2025-09-02,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0d41csjv1,2,1,0.5,2.5,2.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6438,2025-09-02,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d453tpfc,3,1,0.3333333,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6439,2025-09-04,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0d453tpfc,35,1,0.02857143,2.24,2.24,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6440,2025-09-03,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0d453tpfc,1,1,1.0,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6441,2025-08-30,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d47kb7ty,91,2,0.02197802,2.2,4.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6442,2025-08-31,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d47kb7ty,125,1,0.008,2.2,2.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6443,2025-09-03,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d47kb7ty,132,1,0.00757576,2.2,2.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6444,2025-09-04,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0d47kb7ty,31,1,0.03225806,2.4,2.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6445,2025-09-01,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,close-match,-,b0d47kb7ty,10,1,0.1,2.15,2.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6446,2025-09-02,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0d47kb7ty,26,1,0.03846154,3.39,3.39,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6447,2025-09-03,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0d47kb7ty,121,1,0.00826446,3.77,3.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6448,2025-09-04,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0d47kb7ty,265,2,0.00754717,3.61,7.22,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6449,2025-09-05,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0d47kb7ty,187,3,0.01604278,3.71666666666667,11.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6450,2025-08-30,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0d578sb95,1,1,1.0,1.2,1.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6451,2025-09-02,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d5cpc8q8,1,1,1.0,2.5,2.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6452,2025-09-04,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0d5d5x5cd,2,1,0.5,1.37,1.37,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6453,2025-09-03,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0d5mbr43l,1,1,1.0,2.06,2.06,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6454,2025-08-30,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0d5ncdgxs,1,1,1.0,1.17,1.17,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6455,2025-09-04,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0d5zjj7yb,5,1,0.2,2.5,2.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6456,2025-09-02,No Portfolio,INR,BRAZIL WOOD - SP AUTO - SP-RCH1,BRAZIL WOOD - SP AUTO - SP-RCH1,substitutes,-,b0d6k68vjq,42,2,0.04761905,1.855,3.71,177.97,0.02084621,47.9703504043127,1,1,0.5,1,0,177.97,0.0
6457,2025-09-05,No Portfolio,INR,BRAZIL WOOD - SP AUTO - SP-RCH1,BRAZIL WOOD - SP AUTO - SP-RCH1,complements,-,b0d6k68vjq,22,1,0.04545455,2.89,2.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6458,2025-08-31,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0d6k68vjq,29,1,0.03448276,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6459,2025-09-04,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0d6k68vjq,41,1,0.02439024,3.54,3.54,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6460,2025-09-03,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,complements,-,b0d6kk1ntm,3,1,0.3333333,2.89,2.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6461,2025-09-01,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0d6nq4h9p,7,1,0.1428571,2.19,2.19,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6462,2025-08-30,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0d6vdfqz2,66,1,0.01515152,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6463,2025-08-31,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0d6vdfqz2,64,1,0.015625,1.17,1.17,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6464,2025-09-04,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0d6vdfqz2,89,1,0.01123596,1.2,1.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6465,2025-09-02,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d6yfrpht,1,1,1.0,2.5,2.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6466,2025-09-04,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0d74n3xn9,183,3,0.01639344,3.71666666666667,11.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6467,2025-09-02,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0d7842ndx,7,1,0.1428571,2.5,2.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6468,2025-09-01,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0d79c8gzt,8,1,0.125,2.4,2.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6469,2025-09-01,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d7rywjh2,2,1,0.5,2.37,2.37,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6470,2025-09-03,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0d7tq2gx8,11,1,0.09090909,2.25,2.25,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6471,2025-09-02,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0d7vk421t,3,2,0.6666667,2.24,4.48,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6472,2025-09-05,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0d847gwnl,1,1,1.0,1.19,1.19,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6473,2025-08-30,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0d8vskhn2,4,1,0.25,2.24,2.24,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6474,2025-08-31,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,complements,-,b0d969wqvb,6,1,0.1666667,2.92,2.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6475,2025-09-04,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0d96fvrq8,6,1,0.1666667,2.96,2.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6476,2025-08-30,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d985ddng,25,1,0.04,2.2,2.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6477,2025-09-03,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d985ddng,25,1,0.04,2.2,2.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6478,2025-09-03,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0d98s6w3d,1,1,1.0,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6479,2025-09-05,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0d9b7m212,20,1,0.05,2.32,2.32,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6480,2025-09-01,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0d9bf7t3t,3,1,0.3333333,1.79,1.79,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6481,2025-08-30,No Portfolio,INR,PEACE LILY_SP-Auto - SP-RCH1,PEACE LILY_SP-Auto,complements,-,b0d9hwtxbd,6,1,0.1666667,2.97,2.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6482,2025-09-04,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0d9hwtxbd,7,1,0.1428571,2.61,2.61,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6483,2025-08-30,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0d9q333wp,4,1,0.25,1.72,1.72,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6484,2025-08-31,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,complements,-,b0d9q333wp,204,2,0.00980392,2.97,5.94,286.0,0.02076923,48.1481481481481,1,1,0.5,1,0,286.0,0.0
6485,2025-09-01,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,complements,-,b0d9q333wp,250,7,0.028,2.65714285714286,18.6,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6486,2025-09-02,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,complements,-,b0d9q333wp,291,3,0.01030928,2.71,8.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6487,2025-09-03,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,complements,-,b0d9q333wp,294,1,0.00340136,2.97,2.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6488,2025-09-04,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,complements,-,b0d9q333wp,323,6,0.01857585,2.595,15.57,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6489,2025-09-05,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,complements,-,b0d9q333wp,274,2,0.00729927,2.6,5.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6490,2025-09-04,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0d9q333wp,9,1,0.1111111,2.4,2.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6491,2025-09-01,No Portfolio,INR,PEACE LILY_SP-Auto - SP-RCH1,PEACE LILY_SP-Auto,complements,-,b0d9q333wp,23,1,0.04347826,2.6,2.6,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6492,2025-09-03,No Portfolio,INR,PEACE LILY_SP-Auto - SP-RCH1,PEACE LILY_SP-Auto,complements,-,b0d9q333wp,18,1,0.05555556,2.6,2.6,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6493,2025-09-01,No Portfolio,INR,BRAZIL WOOD - SP AUTO - SP-RCH1,BRAZIL WOOD - SP AUTO - SP-RCH1,substitutes,-,b0d9q333wp,2,1,0.5,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6494,2025-09-02,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0d9q333wp,84,1,0.01190476,3.8,3.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6495,2025-08-31,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0d9q333wp,15,1,0.06666667,2.39,2.39,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6496,2025-09-04,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0d9q333wp,16,1,0.0625,2.5,2.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6497,2025-09-03,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0d9s86scm,109,1,0.00917431,3.8,3.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6498,2025-09-04,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0d9s86scm,22,1,0.04545455,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6499,2025-08-31,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0d9s86scm,22,1,0.04545455,2.08,2.08,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6500,2025-09-03,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0db659hrr,1,1,1.0,3.77,3.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6501,2025-08-31,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,close-match,-,b0db794b9r,32,1,0.03125,4.2,4.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6502,2025-08-30,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0dbdjdq3c,31,1,0.03225806,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6503,2025-08-31,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0dbdjdq3c,44,1,0.02272727,1.15,1.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6504,2025-09-02,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0dbdjdq3c,64,1,0.015625,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6505,2025-09-04,No Portfolio,INR,BRAZIL WOOD - SP AUTO - SP-RCH1,BRAZIL WOOD - SP AUTO - SP-RCH1,complements,-,b0dbh34k2t,9,1,0.1111111,2.6,2.6,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6506,2025-08-31,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0dc3xkmlc,1,1,1.0,1.77,1.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6507,2025-08-30,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0dc6stljc,1,1,1.0,2.49,2.49,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6508,2025-09-03,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0dch655gd,85,1,0.01176471,3.72,3.72,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6509,2025-09-04,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0dch655gd,59,3,0.05084746,3.83333333333333,11.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6510,2025-09-05,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0dch655gd,33,1,0.03030303,2.98,2.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6511,2025-08-30,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0dd875q8z,2,1,0.5,2.4,2.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6512,2025-09-03,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0ddhvlgt9,1,1,1.0,1.92,1.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6513,2025-09-03,No Portfolio,INR,BRAZIL WOOD - SP AUTO - SP-RCH1,BRAZIL WOOD - SP AUTO - SP-RCH1,complements,-,b0ddxxk4ys,1,1,1.0,2.87,2.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6514,2025-09-01,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0ddzktyn5,2,1,0.5,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6515,2025-09-03,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0df2r56rv,53,1,0.01886792,2.19,2.19,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6516,2025-09-05,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0df2r56rv,120,2,0.01666667,2.155,4.31,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6517,2025-09-01,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0df4wkr8n,6,1,0.1666667,3.8,3.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6518,2025-08-31,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0df5n61m4,2,1,0.5,1.03,1.03,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6519,2025-08-30,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0df83wdxz,4,1,0.25,2.08,2.08,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6520,2025-09-04,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0df83wdxz,39,2,0.05128205,2.865,5.73,1007.63,0.00568661,175.851657940663,1,1,0.5,1,0,1007.63,0.0
6521,2025-09-05,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0df83wdxz,88,2,0.02272727,3.32,6.64,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6522,2025-08-30,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0df83wdxz,3,1,0.3333333,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6523,2025-09-01,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0df83wdxz,12,2,0.1666667,2.48,4.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6524,2025-09-02,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0df83wdxz,13,1,0.07692308,1.99,1.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6525,2025-09-05,No Portfolio,INR,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,Bamboo Plant - B0F93M45DM - Generic - SP - Auto - SP - RCH1,substitutes,-,b0df83wdxz,10,1,0.1,2.13,2.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6526,2025-09-01,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0dfc9ssyp,1,1,1.0,1.44,1.44,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6527,2025-09-04,No Portfolio,INR,Birkin_phil_SP-Auto - SP-RCH1,Birkin_phil_SP-Auto,substitutes,-,b0dfhr5trm,2,1,0.5,2.34,2.34,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6528,2025-09-03,No Portfolio,INR,Lotus Seed - SP AUTO - SP-RCH1,Lotus Seed - SP AUTO - SP-RCH1,substitutes,-,b0dfrc4st1,1,1,1.0,1.17,1.17,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6529,2025-08-31,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0dg2hj388,45,1,0.02222222,2.39,2.39,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6530,2025-09-01,No Portfolio,INR,SNAKE PLANT_SP-Auto - SP-RCH1,SNAKE PLANT_SP-Auto,substitutes,-,b0dg2hj388,66,1,0.01515152,2.32,2.32,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6531,2025-09-04,No Portfolio,INR,Small Broken heart_SP-Auto,Small Broken heart_SP-Auto,substitutes,-,b0dg5j181t,2,1,0.5,1.08,1.08,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6532,2025-09-03,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0dg6396fd,3,1,0.3333333,3.8,3.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6533,2025-09-04,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0dg6396fd,2,1,0.5,3.7,3.7,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6534,2025-09-04,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0dgcr82cj,1,1,1.0,3.01,3.01,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6535,2025-09-04,LOTUS SEEDS,INR,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,Lotus sedd -B0FHBG9M8X  - Generic - SP - Auto - SP-RCH1,substitutes,-,b0dgcyr7jh,1,1,1.0,3.5,3.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
6536,2025-09-04,No Portfolio,INR,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,Bamboo Braided Spiral Stick - SP AUTO - SP-RCH1,substitutes,-,b0dgd4bcsl,4,1,0.25,2.93,2.93,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
